Node,Mutants,Unique Tests,Tests
X151,"{'41591', '41590'}","{36354, 33160, 31887, 18833, 1554, 33303, 41881, 29339, 22307, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 27710, 8000, 3139, 38218, 44362, 24014, 15825, 24533, 4182, 26837, 28634, 30557, 33119, 23014, 29418, 26479, 19440, 25463, 7028, 42357, 43894, 5111, 21112}","{36354, 33160, 31887, 18833, 1554, 33303, 41881, 29339, 22307, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 27710, 8000, 3139, 38218, 44362, 24014, 15825, 24533, 12374, 4182, 26837, 28634, 30557, 33119, 23014, 230, 29418, 26479, 19440, 5111, 7028, 42357, 43894, 25463, 21112}"
X152,{'65123'},"{8553, 237, 31408, 5490, 13108, 28634, 29339}","{12041, 8553, 237, 31408, 5490, 13108, 28634, 29339}"
X153,{'53445'},"{3139, 27911, 32264, 31887, 18833, 15825, 26837, 33303, 28634, 29339, 1254, 41, 5104, 43953, 21112, 13369, 27710}","{3139, 27911, 32264, 31887, 18833, 15825, 26837, 12374, 33303, 28634, 29339, 1254, 41, 5104, 43953, 21112, 13369, 27710}"
X154,{'18038'},"{13947, 22894}","{13947, 22894}"
X155,{'76523'},"{38919, 16008, 27911, 5772, 21009, 24533, 3355, 29478, 7983, 26479, 31408, 7343, 21299, 7990, 13369, 41791}","{38919, 16008, 27911, 5772, 21009, 24533, 3355, 29478, 40, 7983, 26479, 31408, 7343, 21299, 7990, 13369, 41791}"
X159,{'24665'},"{770, 41, 38218, 31408, 15825, 29339, 27710}","{770, 12041, 38218, 41, 31408, 15825, 26837, 29339, 27710}"
X15a,{'43007'},"{3549, 5577, 11953, 229}","{11953, 229, 26837, 12041, 5577, 3549}"
X15d,{'31683'},"{1842, 803, 3813, 27674, 11979, 4525}","{1842, 803, 3813, 27674, 11979, 4525}"
X15e,{'31246'},"{2106, 2178}","{17410, 18715, 2106, 2178}"
X15f,{'71272'},"{18384, 18233, 35962, 21046}","{18384, 18233, 35962, 21046}"
X161,{'16744'},"{3522, 6146, 15548, 379, 5292, 8430}","{3522, 6146, 15548, 379, 5292, 8430}"
X167,{'54939'},"{37883, 19351}","{274, 37883, 11651, 19351}"
X168,"{'1110', '1111'}","{11329, 11651, 30157, 206, 31408, 26837, 13369, 29339}","{11329, 11651, 30157, 206, 31408, 26837, 13369, 29339}"
X16f,{'1752'},"{27265, 26274, 15911, 18478, 31408}","{31408, 27265, 26274, 15911, 267, 18478}"
X171,{'70331'},"{23546, 8315, 19486, 43511}","{2398, 9442, 11396, 23014, 8524, 45041, 8849, 31767, 5684, 43511, 23546, 8315, 19486, 7167}"
X172,{'21128'},{13257},"{13257, 15076, 41, 12343}"
X173,"{'1735', '1756'}","{2593, 7298, 32931, 836, 8229, 5319, 9004, 1554, 33119}","{2593, 7298, 32931, 836, 8229, 5319, 9004, 1554, 33119}"
X174,"{'8702', '27522'}","{20977, 17410, 20907, 35710}","{20977, 17410, 20907, 35710}"
X175,{'28337'},"{28638, 28663}","{28638, 28663}"
X178,{'81461'},"{226, 39012, 23014, 31408, 15825, 13076, 42357, 26837, 29339}","{226, 39012, 23014, 31408, 15825, 13076, 42357, 12374, 26837, 29339}"
X17a,{'70530'},{34339},{34339}
X17b,{'2296'},"{8000, 10177, 36354, 22307, 6, 27911, 5069, 24014, 21009, 5490, 24533, 7030, 28634, 27710, 41791}","{8000, 10177, 36354, 22307, 6, 27911, 5069, 24014, 21009, 5490, 24533, 7030, 28634, 27710, 41791}"
X17c,{'12696'},"{6289, 8740, 22292, 21915, 41791}","{6289, 8740, 22292, 21915, 41791}"
X17e,{'80092'},"{3009, 36354, 3329, 10061, 9174, 28634, 10459, 11105, 43810, 8673, 40359, 29418, 36523, 7030, 25463, 9014, 27710}","{3009, 36354, 3329, 10061, 12374, 9174, 28634, 10459, 11105, 43810, 8673, 40359, 29418, 36523, 7030, 25463, 9014, 27710}"
X183,{'43885'},"{19952, 9106, 6484, 2646, 6089, 6860}","{19952, 9106, 6484, 2646, 6089, 6860}"
X189,{'15936'},"{21112, 21089, 14818}","{21112, 21089, 14818}"
X18a,{'71273'},"{34107, 3359, 6342, 2838}","{34107, 3359, 6342, 2838}"
X18b,{'14350'},"{37201, 7594, 12161}","{7594, 37201, 13314, 12161}"
X18d,{'9709'},"{9442, 8900, 10629, 23014, 8524, 6480, 45041, 6932, 5684, 7668, 31767, 23546, 8315, 7167}","{9442, 8900, 10629, 23014, 8524, 6480, 45041, 6932, 5684, 7668, 31767, 23546, 8315, 7167}"
X18f,{'69108'},"{8385, 1154, 22467, 9733, 40359, 16008, 26479, 10001, 5684, 31767, 184, 796, 2398}","{8385, 1154, 22467, 9733, 40359, 16008, 26479, 10001, 5684, 31767, 184, 796, 2398}"
X190,{'7489'},"{28513, 7589, 678, 15494, 17583, 11224}","{28513, 7589, 15494, 678, 11224, 12471, 17583}"
X191,{'76696'},"{624, 17283, 16132, 6614, 39593, 7003}","{624, 17283, 16132, 6614, 39593, 7003}"
X193,{'25393'},"{21009, 1412}","{21009, 1412, 26837, 12041, 8223}"
X195,{'20867'},"{9937, 5954, 1843, 13100, 41607, 13772}","{9937, 5954, 1843, 13100, 41607, 13772}"
X197,{'75091'},"{11105, 3009, 770, 7079, 29418, 1941, 1340, 23, 29788, 30557}","{11105, 3009, 770, 7079, 29418, 1941, 1340, 23, 29788, 30557}"
X198,{'10562'},{31481},{31481}
X19a,{'56982'},"{16542, 17639}","{35946, 16542, 17639}"
X19c,{'1100'},"{25585, 1702, 375, 10268, 23453}","{25585, 1702, 375, 10268, 23453}"
X19e,{'60111'},"{34800, 10003, 10180, 1605, 246, 9544}","{34800, 10003, 10180, 1605, 246, 9544}"
X19f,{'28685'},"{29152, 7985, 7300, 29017, 27933}","{29152, 7985, 7300, 29017, 27933}"
X1a0,"{'5821', '5820'}","{7244, 19189, 134}","{7244, 19189, 134}"
X1a2,{'35787'},"{1682, 907, 7620}","{1682, 18715, 7620, 907}"
X1a7,{'24471'},"{16044, 16598}","{15784, 16044, 16598}"
X1a8,{'30575'},"{20771, 22467, 2372, 7850, 1755, 8396, 2782}","{20771, 22467, 2372, 7850, 1755, 8396, 2782}"
X1aa,{'63619'},"{21474, 35683, 17410, 28663, 21607}","{21474, 35683, 17410, 28663, 21607}"
X1ac,{'58159'},"{18080, 3473, 18229, 12602, 3710, 16479}","{18080, 3473, 18229, 12602, 3710, 16479}"
X1b2,{'5086'},"{16504, 186}","{16504, 186}"
X1b3,{'406'},"{15825, 25906, 87, 28634, 9836}","{15825, 25906, 87, 28634, 9836}"
X1b5,{'21436'},"{4933, 26630, 41, 20973, 24014, 31887, 14129, 34107, 21009, 15825, 4411, 41791}","{4933, 26630, 41, 20973, 24014, 31887, 14129, 34107, 21009, 15825, 4411, 41791}"
X1b6,{'79426'},"{30557, 26966}","{43810, 100, 29229, 29231, 31827, 29459, 30772, 26966, 26780, 30557}"
X1b7,{'36327'},"{9668, 29478, 30157, 941, 7507, 34996, 9975, 6264, 2268}","{9668, 29478, 30157, 941, 7507, 34996, 9975, 6264, 2268}"
X1ba,{'57001'},{15520},"{15520, 18715}"
X1bb,"{'79833', '79834'}","{9441, 195, 8427, 7023, 19952, 2646, 6847}","{9441, 195, 8427, 7023, 19952, 12374, 2646, 6847}"
X1bc,{'16658'},"{770, 27110, 16358, 1941, 28634, 29788}","{770, 1941, 27110, 16358, 28634, 252, 29788}"
X1bd,{'94'},{27109},"{28107, 28116, 27109}"
X1be,{'23741'},{13078},{13078}
X1bf,{'61918'},"{28634, 30426, 30157}","{23482, 3009, 6150, 38919, 30157, 9174, 28634, 10459, 30426, 3355, 11105, 43810, 2469, 39593, 8427, 6778, 8703}"
X1c0,{'71034'},"{21474, 21638, 28663}","{21474, 21638, 28663}"
X1c2,{'10711'},"{16000, 10514, 18774, 10025, 27514, 5245}","{16000, 10514, 18774, 10025, 27514, 5245}"
X1c6,{'81633'},"{4249, 27911, 6376, 4752, 2719, 5394, 948, 24377, 17497, 15679}","{4249, 27911, 6376, 4752, 2719, 5394, 948, 24377, 17497, 15679}"
X1c8,{'75915'},"{678, 5706, 6766, 5712, 23065}","{5712, 678, 12471, 23065, 5706, 6766}"
X1ca,{'80448'},"{22467, 4228, 391, 24659, 29788, 3677, 8992, 5602, 22501, 11245, 20973, 111, 19952, 4723, 6584, 383}","{22467, 4228, 391, 24659, 29788, 3677, 8992, 5602, 22501, 11245, 20973, 111, 19952, 4723, 6584, 383}"
X1ce,{'13612'},{32081},{32081}
X1cf,{'69943'},"{13034, 25931, 43953, 18065, 45041, 16018, 2962, 3762, 15223, 6107}","{13034, 25931, 43953, 18065, 45041, 16018, 2962, 3762, 15223, 6107}"
X1d1,{'62198'},"{36354, 27911, 33160, 32264, 31887, 18833, 1554, 33303, 29339, 19486, 43810, 22307, 40359, 31408, 43953, 25906, 13369, 27710, 3009, 3139, 15825, 24533, 4182, 26837, 28634, 30557, 33119, 11105, 23014, 29418, 26479, 5104, 19440, 7028, 43894, 5111, 21112}","{36354, 27911, 33160, 32264, 31887, 18833, 1554, 33303, 29339, 19486, 43810, 22307, 40359, 31408, 43953, 25906, 13369, 27710, 3009, 3139, 15825, 24533, 4182, 12374, 26837, 28634, 30557, 33119, 11105, 23014, 230, 29418, 26479, 5104, 19440, 7028, 43894, 5111, 21112}"
X1d4,{'56402'},"{41440, 10593, 10679, 21785, 18331, 2141, 23214}","{41440, 10593, 10679, 21785, 18331, 2141, 23214}"
X1d7,{'31963'},"{20977, 17410, 32035, 17370, 35722, 16958}","{20977, 17410, 32035, 17370, 35722, 16958}"
X1d8,{'18801'},"{271, 31408, 21009, 15825, 850, 13076, 25463, 34524}","{12041, 271, 31408, 21009, 15825, 850, 13076, 25463, 34524}"
X1da,{'15960'},"{4011, 757, 5059, 6631}","{4011, 757, 5059, 6631}"
X1e6,{'39093'},"{5066, 31408, 15825, 34996, 26837, 13369, 4411, 29339, 27710, 41791}","{32264, 5066, 267, 15825, 26837, 7130, 29339, 2469, 41, 46573, 20973, 31408, 4411, 19952, 34996, 36852, 13369, 9146, 34107, 27710, 41791}"
X1e7,{'23247'},"{36354, 27911, 19486, 43810, 22307, 1448, 7983, 7343, 305, 25906, 34996, 7990, 3511, 24764, 27710, 6847, 3009, 38218, 44362, 31952, 24659, 4182, 7130, 6364, 30557, 3677, 22501, 8427, 11245, 26479, 19952, 5104, 19440, 4723, 32888, 23546}","{36354, 27911, 19486, 43810, 22307, 1448, 7983, 7343, 305, 25906, 34996, 7990, 3511, 24764, 27710, 6847, 3009, 38218, 44362, 31952, 24659, 4182, 7130, 6364, 30557, 3677, 22501, 8427, 11245, 26479, 19952, 5104, 19440, 4723, 32888, 23546}"
X1e8,{'15502'},"{8000, 8385, 22467, 262, 33160, 5772, 6480, 8467, 24659, 33303, 796, 32888, 19422, 8992, 19952, 34800, 25906, 42357, 6584}","{8000, 8385, 22467, 262, 33160, 5772, 6480, 8467, 24659, 33303, 796, 32888, 19422, 8992, 19952, 34800, 25906, 42357, 6584}"
X1e9,{'24383'},"{10016, 57, 4655}","{10016, 57, 4655}"
X1ea,{'82170'},"{18016, 17248, 11651, 69, 30157, 31408, 25463, 29339}","{18016, 17248, 11651, 69, 12041, 267, 30157, 20973, 31408, 26837, 25463, 29339}"
X1ed,{'71583'},{12581},{12581}
X1ef,{'76638'},"{7515, 23795, 18478, 254}","{7515, 23795, 18478, 254}"
X1f3,{'69401'},"{168, 19892, 13936, 41054}","{13936, 20977, 19892, 168, 35722, 41054}"
X1f4,{'11197'},"{7249, 205, 19351}","{7249, 205, 17774, 19351}"
X1f5,{'15434'},"{1209, 7626, 43511}","{1209, 7626, 43511}"
X1f6,{'20651'},"{12672, 13361, 17234, 26837, 13257}","{12672, 13361, 17234, 26837, 13257}"
X1fc,{'18032'},"{33152, 26528, 18643, 215, 4729, 19724, 1564}","{33152, 26528, 18643, 215, 4729, 19724, 1564}"
X1fe,{'44558'},"{288, 5826, 14439, 17497, 28634, 926}","{288, 5826, 14439, 17497, 28634, 926}"
X200,{'50122'},"{26274, 6980, 14863, 26837, 18357, 14395}","{22960, 26274, 6980, 26837, 18357, 14395, 14863}"
X201,{'69984'},{17139},{17139}
X206,{'81631'},"{13505, 13825, 13649, 20497, 45466, 17149}","{13505, 13825, 13649, 20497, 45466, 17149}"
X207,{'1454'},"{18065, 8849, 17151, 6342, 6460, 2063}","{18065, 8849, 17151, 6342, 6460, 2063}"
X209,"{'43847', '43849'}","{17248, 20385, 2, 3139, 686, 31887, 26479, 9014, 28634}","{17248, 20385, 2, 3139, 686, 31887, 26479, 9014, 28634}"
X20a,{'70604'},"{8384, 2062, 278}","{8384, 35946, 2062, 278}"
X20c,{'49932'},"{36354, 33160, 6376, 5292, 8430, 152, 28634, 379}","{36354, 33160, 6376, 5292, 8430, 12374, 12343, 152, 28634, 379}"
X20f,{'16287'},"{5448, 17583}","{21009, 12471, 5448, 7212, 19836, 3294, 17583}"
X213,{'36141'},"{31408, 5111, 87, 13369, 28634, 29339, 27710}","{31408, 5111, 87, 13369, 28634, 29339, 27710}"
X214,{'36844'},"{14400, 29339, 26837, 31408}","{14400, 11651, 5957, 31408, 15825, 11440, 274, 26837, 34107, 29339, 27710}"
X215,{'4486'},"{15777, 36210, 24532, 19765, 743}","{15777, 36210, 24532, 19765, 743}"
X216,{'59809'},"{11105, 2439, 33160, 174, 6607, 1268, 4533, 8156}","{11105, 2439, 33160, 174, 6607, 1268, 4533, 12374, 8156}"
X217,"{'13403', '52644', '23146', '55748', '80255', '21563', '10074', '33715', '82694'}","{17410, 35722, 21283, 28663}","{17410, 35722, 21283, 28663}"
X218,{'33617'},"{39082, 16646}","{17370, 17410, 16646, 20943, 39082, 16958, 35722}"
X21d,{'1120'},"{11923, 11581, 35758, 13070}","{11923, 11581, 35758, 13070}"
X221,{'10820'},{32},"{32, 17370, 17410, 35722, 18715, 16958}"
X225,{'2346'},"{16000, 10514, 1219, 27514, 5245}","{16000, 10514, 1219, 27514, 5245}"
X226,{'59963'},"{8000, 36354, 3139, 4934, 16008, 33160, 32264, 1554, 4182, 33303, 43930, 28634, 30426, 33119, 40359, 233, 26479, 5104, 19440, 25906, 7028, 21112, 24377}","{8000, 36354, 3139, 4934, 16008, 33160, 32264, 1554, 4182, 33303, 12374, 43930, 28634, 30426, 33119, 40359, 233, 26479, 5104, 19440, 25906, 7028, 21112, 24377}"
X22a,{'56745'},"{4934, 28810, 4749, 591, 45041, 2515, 14970, 34107, 7167}","{4934, 28810, 4749, 591, 45041, 2515, 14970, 34107, 7167}"
X22c,{'64065'},"{226, 15076, 17928, 21009, 948}","{21009, 226, 15076, 948, 17928, 12041}"
X22f,{'28040'},"{23014, 45041, 10450, 6932, 4250, 6364, 13757, 27710}","{23014, 45041, 10450, 6932, 4250, 6364, 13757, 27710}"
X230,{'32367'},"{2593, 1346, 7298, 836, 4877, 26479, 9008, 18833, 15825, 3540, 26837, 2774, 7962, 1247}","{2593, 1346, 7298, 836, 4877, 26479, 9008, 18833, 15825, 3540, 26837, 12374, 2774, 7962, 1247}"
X231,{'32364'},"{35953, 16017, 15929}","{35953, 16017, 15929}"
X233,{'61839'},"{46624, 15441, 27634, 36563, 2805, 2139, 2429, 14206}","{46624, 15441, 27634, 36563, 2805, 2139, 2429, 14206}"
X234,{'62628'},"{10546, 10231, 15494, 33622, 5325}","{10546, 10231, 15494, 33622, 5325}"
X239,{'18022'},"{27265, 14233, 215, 14439}","{27265, 14233, 215, 14439}"
X23a,{'46520'},"{3169, 15548, 15093, 7609, 5292, 6094}","{3169, 15548, 15093, 7609, 5292, 6094}"
X23c,{'9324'},"{2398, 139, 8524, 15825, 25906, 34996, 27710}","{139, 8524, 20973, 267, 15825, 25906, 34996, 27710, 2398}"
X23d,{'71037'},"{3139, 836, 1605, 26630, 31952, 8849, 15825, 8467, 4182, 19486, 4003, 22501, 21112, 14129, 5490, 21299, 42357, 43894, 43511, 6584}","{3139, 836, 1605, 26630, 31952, 8849, 15825, 8467, 4182, 19486, 4003, 22501, 21112, 14129, 5490, 21299, 42357, 43894, 43511, 6584}"
X23f,{'80119'},"{7872, 770, 8034, 23795, 7068, 3049, 43692}","{7872, 770, 8034, 23795, 7068, 3049, 43692}"
X240,{'79872'},"{8000, 3329, 3139, 4163, 27911, 32264, 10250, 18833, 1554, 4182, 33303, 30557, 33119, 22307, 29418, 36523, 21112, 26479, 5104, 7028, 9014, 25463, 184, 9274}","{8000, 3329, 3139, 4163, 27911, 32264, 10250, 18833, 1554, 4182, 33303, 30557, 33119, 22307, 29418, 36523, 21112, 26479, 5104, 7028, 9014, 25463, 184, 9274}"
X241,{'40781'},"{17248, 18507, 24377, 31408, 13108, 948, 25463, 4249, 29339, 27710}","{17248, 4249, 12041, 18507, 267, 20973, 31408, 7998, 13108, 26837, 948, 25463, 24377, 29339, 27710}"
X242,{'2935'},"{16730, 12189}","{16730, 12189}"
X244,{'57057'},"{35666, 35011, 11331, 34488, 24012}","{35666, 35011, 11331, 34488, 24012}"
X245,{'64010'},"{36354, 27911, 33160, 32264, 31887, 18833, 1554, 33303, 41881, 29339, 22307, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 27710, 8000, 3139, 38218, 44362, 24014, 15825, 24533, 4182, 26837, 28634, 30557, 33119, 23014, 29418, 26479, 5104, 19440, 7028, 43894, 5111, 21112}","{36354, 27911, 33160, 32264, 31887, 18833, 1554, 33303, 41881, 29339, 22307, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 27710, 8000, 3139, 38218, 44362, 24014, 15825, 24533, 4182, 12374, 26837, 28634, 30557, 33119, 23014, 230, 29418, 26479, 5104, 19440, 7028, 43894, 5111, 21112}"
X246,{'32584'},"{10848, 10113, 3802, 836, 1956, 33160, 712, 6709, 21112, 4249, 28634}","{10848, 10113, 3802, 836, 1956, 33160, 712, 6709, 21112, 4249, 28634}"
X247,"{'4669', '7445', '20037'}","{21607, 35722, 17410, 28663}","{21607, 35722, 17410, 28663}"
X24a,{'48612'},"{2593, 32931, 836, 8229, 4003, 1554, 8467, 33119}","{2593, 32931, 836, 8229, 4003, 1554, 8467, 33119}"
X24c,{'37491'},"{3009, 391, 32264, 2439, 139, 10061, 41881, 29339, 5602, 22307, 36523, 5104, 4533, 43894, 25463, 3070}","{3009, 391, 32264, 2439, 139, 10061, 12374, 41881, 29339, 5602, 22307, 36523, 5104, 4533, 43894, 25463, 3070}"
X24f,"{'54333', '54334'}","{5712, 678, 19623, 12573, 6766}","{5712, 678, 19623, 12573, 6766}"
X256,{'54224'},{20980},{20980}
X259,{'36182'},"{27911, 30157, 10510, 31887, 24014, 21009, 15633, 5394, 17234, 17497, 19807, 19040, 3809, 1279, 15679, 39593, 3049, 15023, 5490, 13108, 53, 27710, 41791}","{27911, 12041, 30157, 10510, 31887, 24014, 21009, 15633, 5394, 17234, 41791, 26837, 17497, 19807, 19040, 3809, 1279, 39593, 3049, 15023, 5490, 13108, 53, 27710, 15679}"
X25b,{'56363'},"{4720, 22467, 11764, 11691, 9644}","{4720, 22467, 11764, 11691, 9644}"
X25e,{'2370'},"{220, 16349}","{220, 16349}"
X25f,{'18047'},"{11440, 17497, 288, 27710}","{11440, 17497, 288, 27710}"
X261,{'31182'},"{8000, 32888, 19422}","{36354, 1154, 11396, 26630, 18833, 21009, 10001, 8467, 796, 19486, 40359, 7337, 14129, 27710, 41791, 8000, 832, 22467, 26057, 24014, 10831, 31952, 15825, 24533, 4182, 12374, 26837, 28634, 3677, 19422, 33119, 11105, 23014, 11245, 20973, 19440, 45041, 4723, 7028, 32888, 23546}"
X268,{'6445'},"{37185, 14218, 2671, 7378, 6911}","{27384, 37185, 7378, 6911, 22376, 14218, 2671}"
X26a,{'43912'},"{7364, 484, 7656, 3982, 8654, 305, 19351, 24764, 11997}","{7364, 484, 7656, 3982, 8654, 305, 19351, 24764, 11997}"
X26d,{'63943'},"{30672, 217, 17904, 22157}","{30672, 217, 17904, 22157}"
X26e,{'52595'},"{24832, 17235, 35928, 15069, 41791}","{24832, 17235, 35928, 15069, 41791}"
X26f,{'13950'},"{23328, 42721, 10115, 729}","{23328, 42721, 10115, 729}"
X270,{'1942'},"{8000, 40359, 33160, 41, 5104, 24659, 7028, 33303, 21112, 28634, 27710}","{8000, 40359, 33160, 41, 267, 5104, 24659, 7028, 33303, 21112, 28634, 27710}"
X272,{'29261'},{28493},"{17370, 18715, 28493, 20943}"
X273,{'58476'},"{36354, 69, 4423, 9544, 26057, 32264, 33160, 391, 4182, 23014, 20973, 19952, 43953, 19440, 3511, 41791}","{36354, 69, 4423, 9544, 26057, 32264, 33160, 391, 4182, 23014, 20973, 19952, 43953, 19440, 3511, 41791}"
X276,{'36689'},"{11396, 9733, 16008, 4749, 18833, 33303, 31767, 43930, 796, 2469, 40359, 1458, 21299, 25906, 34107, 27710, 6847, 8000, 41791, 22467, 4163, 26057, 5709, 24014, 30426, 28634, 3677, 33119, 23014, 46573, 26479, 45041, 4723, 23546}","{11396, 9733, 16008, 4749, 18833, 33303, 31767, 43930, 796, 2469, 40359, 1458, 21299, 25906, 34107, 27710, 6847, 8000, 41791, 22467, 4163, 26057, 5709, 24014, 12374, 30426, 28634, 3677, 33119, 23014, 46573, 26479, 45041, 4723, 23546}"
X278,{'4489'},"{2083, 1543}","{2083, 5644, 1543}"
X27c,{'64417'},"{18322, 21707, 23014}","{18322, 21707, 23014}"
X27d,{'80209'},"{6502, 9290, 5069, 31408, 13076, 26837, 948, 7030, 183, 29339}","{6502, 9290, 5069, 31408, 13076, 26837, 12374, 948, 7030, 183, 29339}"
X281,{'16660'},"{27110, 16358, 2984, 201, 10058, 2618, 4149, 1941, 28634, 12379, 29788}","{27110, 16358, 2984, 201, 10058, 2618, 4149, 1941, 28634, 12379, 29788}"
X283,{'20266'},"{11296, 11441, 14147}","{11296, 11441, 14147, 28836}"
X284,{'41'},{16123},{16123}
X285,{'8614'},{28510},{28510}
X288,{'15506'},"{8000, 8385, 22467, 391, 32264, 5772, 6480, 10002, 8467, 24659, 4182, 5275, 796, 19422, 19952, 34800, 25906, 19440, 21112, 250}","{8000, 8385, 22467, 391, 32264, 5772, 6480, 10002, 8467, 24659, 4182, 5275, 796, 19422, 19952, 34800, 25906, 19440, 21112, 250}"
X28b,{'52559'},"{2178, 739, 23014, 1677, 16498, 9459, 10868, 6868, 7063, 4250, 9535}","{2178, 739, 23014, 1677, 16498, 9459, 10868, 6868, 7063, 4250, 9535}"
X28c,{'18972'},"{27384, 18715, 22376, 16958}","{27384, 18715, 22376, 16958}"
X28e,{'21213'},"{22307, 11396, 4933, 41, 24014, 271, 43894, 13369, 23546, 24764}","{22307, 11396, 4933, 41, 24014, 271, 43894, 13369, 23546, 24764}"
X294,"{'56528', '56527'}","{5649, 7918, 455}","{1431, 5649, 12343, 455, 7918}"
X296,{'27799'},{22218},"{17370, 22218, 17410, 16958}"
X297,"{'1754', '4299'}","{7458, 7635, 9767, 10430, 20311}","{7458, 7635, 9767, 10430, 20311}"
X299,{'39092'},"{8000, 22467, 38919, 13259, 24659, 36826, 43037, 3677, 33119, 18016, 7267, 43511, 29478, 10220, 7983, 1458, 4723, 7990, 3511, 21112}","{8000, 22467, 38919, 13259, 24659, 36826, 43037, 3677, 33119, 18016, 7267, 43511, 29478, 10220, 7983, 305, 1458, 4723, 7990, 3511, 21112, 24764, 1406}"
X29d,"{'6448', '4736', '4739'}","{38919, 31767, 796, 43037, 19486, 43810, 22307, 29478, 7983, 21299, 7990, 13369, 27710, 9544, 38218, 44362, 24659, 29788, 3677, 30557, 18016, 11105, 4723, 42357, 25463, 32888, 11396, 37779, 41881, 29339, 1448, 39593, 36523, 31408, 43953, 1458, 34996, 3511, 23482, 9146, 24764, 6847, 3009, 22467, 26057, 5066, 13259, 30157, 31952, 24533, 26837, 36826, 7130, 19422, 5602, 22501, 23014, 29418, 8427, 11245, 46573, 19952, 34800, 45041, 36852, 43511, 23546, 8703}","{38919, 267, 31767, 796, 43037, 19486, 43810, 22307, 29478, 7983, 21299, 7990, 13369, 27710, 9544, 38218, 44362, 24659, 29788, 3677, 30557, 18016, 11105, 4723, 42357, 25463, 32888, 11396, 37779, 41881, 29339, 2469, 1448, 39593, 36523, 31408, 43953, 1458, 34996, 3511, 23482, 9146, 24764, 6847, 3009, 22467, 26057, 5066, 13259, 30157, 31952, 24533, 26837, 36826, 7130, 19422, 5602, 22501, 23014, 230, 29418, 8427, 11245, 46573, 19952, 34800, 45041, 36852, 43511, 23546, 8703}"
X2a1,{'47840'},"{36354, 4249, 6376, 11691, 2719, 6998, 17497, 27710, 15679}","{36354, 4249, 24038, 6376, 11691, 2719, 6998, 17497, 27710, 15679}"
X2a2,{'1145'},"{18673, 21508, 14597, 15066, 16827, 14061, 11693}","{18673, 21508, 14597, 15066, 16827, 14061, 11693}"
X2a7,{'46522'},"{18512, 11912}","{18512, 18715, 11912}"
X2a8,"{'18046', '18048'}","{21544, 29367, 22894, 215, 14233, 14748}","{29367, 21544, 14233, 215, 18715, 14748, 22894}"
X2a9,{'46716'},"{29478, 38919, 13259, 36523, 8427, 31887, 7983, 45041, 1458, 36852, 43511, 21112, 43930, 34107, 24764}","{38919, 267, 31887, 43930, 29339, 22307, 2469, 29478, 41, 36523, 7983, 31408, 1458, 13369, 34107, 24764, 27710, 3009, 13259, 15825, 26837, 12374, 28634, 11105, 23014, 8427, 46573, 20973, 25463, 45041, 36852, 43511, 21112}"
X2aa,{'35200'},"{2981, 12565, 441, 1340, 6302}","{2981, 12565, 441, 1340, 6302}"
X2ac,{'29264'},"{17410, 17370, 18715, 28493, 16958}","{17410, 17370, 18715, 28493, 16958}"
X2ad,"{'7457', '7454', '7456'}","{8000, 36354, 3139, 26630, 32264, 33160, 31887, 271, 33303, 4182, 36826, 28634, 33119, 39012, 29478, 40359, 26479, 5104, 19440, 25906, 7028, 21112, 24377, 24764}","{8000, 36354, 3139, 26630, 32264, 33160, 31887, 271, 12374, 33303, 4182, 36826, 28634, 33119, 39012, 29478, 40359, 26479, 5104, 19440, 25906, 7028, 21112, 24377, 24764}"
X2ae,{'64862'},"{14688, 1890, 2451, 4229, 24391, 24377, 863}","{14688, 1890, 2451, 4229, 24391, 24377, 863}"
X2af,"{'73825', '71075'}","{36354, 27911, 31887, 5588, 17497, 4249, 2719, 19040, 3365, 5106, 13108, 948, 21112, 24377, 7100, 27710, 15679}","{36354, 27911, 31887, 5588, 17497, 4249, 2719, 19040, 3365, 5106, 13108, 948, 21112, 24377, 7100, 27710, 15679}"
X2b0,{'39384'},{11651},"{36354, 11651, 12041, 44362, 21009, 26837, 29339, 22307, 23014, 40359, 230, 31408, 11440, 43894, 25463, 13369, 27710}"
X2b1,{'49166'},"{14772, 17308}","{14772, 17308}"
X2b2,{'31942'},{667},"{17370, 35722, 18715, 667, 20943}"
X2b6,{'12062'},"{3858, 35710, 16958, 17370, 22302}","{3858, 35710, 16958, 17370, 22302}"
X2b7,{'18041'},"{27265, 20677, 254, 15913, 20942}","{27265, 20677, 254, 15913, 20942}"
X2b8,{'8587'},"{36354, 11396, 26630, 27911, 33160, 796, 29478, 43953, 25906, 7990, 34107, 4411, 41791, 5066, 30157, 24014, 26837, 39012, 11245, 20973, 45041}","{36354, 11396, 26630, 27911, 33160, 5066, 30157, 24014, 15825, 26837, 12374, 28634, 29339, 796, 226, 39012, 29478, 23014, 11245, 20973, 31408, 43953, 25906, 4411, 45041, 7990, 43894, 13369, 34107, 27710, 41791}"
