Node,Mutants,Unique Tests,Tests
X15c,{'18232'},"{8482, 8461, 9103, 10865, 8885}","{10886, 8458, 8461, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 8346, 12319, 8992, 9120, 8482, 8885, 8373, 9018, 10941, 8766, 8770, 12360, 12368, 8917, 10970, 12380, 9053, 8417, 12386, 9059, 12389, 6374, 8810, 8939, 10865, 12401, 8947, 10997, 8439, 9082, 10876}"
X15d,{'16729'},"{98, 3845, 1349, 1583, 5237, 2106, 59, 9916}","{98, 3845, 1349, 1583, 5237, 2106, 59, 9916}"
X15e,{'11842'},"{98, 4580, 4827, 3292, 4142}","{98, 4580, 4827, 3292, 4142}"
X161,{'20072'},"{5240, 4690, 4334, 7734}","{4690, 7734, 4376, 5240, 4334}"
X16a,{'12867'},"{4720, 3834, 7402, 3371, 591, 1583}","{4720, 3834, 7402, 3371, 591, 1583}"
X16b,{'10464'},"{4608, 7402, 1583, 4720, 5041, 2355, 59, 1663}","{4608, 7402, 1583, 4720, 5041, 2355, 59, 1663}"
X16c,{'18724'},"{9059, 9084, 10941}","{8976, 5281, 12401, 9059, 8346, 9084, 10941}"
X16d,{'19863'},"{3200, 641, 547, 9638, 361, 1931, 5772, 1518, 4142, 1201, 798}","{3200, 641, 547, 9638, 361, 1931, 5772, 1518, 4142, 1201, 798}"
X16e,{'3902'},"{3200, 641, 9122, 291, 1155, 9638, 1518, 6097, 3315, 4595, 3993, 7996, 542}","{3200, 641, 9122, 291, 1155, 9638, 1518, 6097, 3315, 4595, 3993, 7996, 542}"
X173,{'11266'},"{547, 4421, 5671, 361, 2041}","{547, 4421, 5671, 361, 2041}"
X17f,{'12240'},"{6173, 8543, 9103}","{8947, 6374, 8543, 7305, 8810, 6173, 9103}"
X181,{'736'},"{6173, 8543}","{8543, 6374, 9084, 7305, 8474, 8348, 6173, 8766, 10943}"
X183,{'16865'},"{8610, 12389, 11213, 12239, 9084, 8543}","{8610, 12389, 293, 11213, 3277, 12239, 8348, 3834, 9084, 8543}"
X187,{'768'},"{85, 2134}","{85, 2134}"
X18b,{'3762'},{8722},"{8898, 8722, 10867, 9115, 10876}"
X18c,{'367'},"{9120, 5281, 12386, 8810, 8458, 12368, 12401, 8348, 8947, 9076, 10997, 8373, 9084, 9053, 8766}","{9120, 5281, 12386, 8810, 8458, 12368, 12401, 8348, 8947, 9076, 10997, 8373, 9084, 9053, 8766}"
X18f,{'18629'},"{10953, 8939, 2257, 3345, 9107, 4216, 12380}","{10886, 12360, 7305, 8458, 10953, 9103, 12368, 3345, 8850, 9107, 2257, 8917, 8474, 12380, 9120, 8353, 12386, 10026, 8939, 12401, 9076, 10997, 8439, 4216, 9018, 8766}"
X190,{'726'},"{10886, 6087, 2763, 9103, 7984, 7952, 6197, 9018, 3196, 9053}","{10886, 6087, 7305, 2763, 9053, 9103, 7984, 7952, 10900, 6197, 9018, 3196, 8765}"
X191,{'2887'},"{8458, 8559, 6356, 8885, 10970, 9053, 8543}","{7305, 8458, 10900, 8917, 6356, 8474, 10970, 8348, 9053, 8543, 8992, 12389, 8559, 12401, 8947, 10997, 8885}"
X192,{'724'},"{8417, 9103, 10865, 9107, 9076, 9053, 10943}","{8770, 10886, 8458, 9103, 12368, 8850, 9107, 10970, 9053, 8992, 8417, 6374, 8810, 10865, 8947, 9076, 10997, 10876, 10943}"
X193,{'739'},"{8417, 12386, 8559, 10865, 9084}","{8765, 12360, 7305, 8458, 12368, 8341, 8346, 10970, 12380, 8543, 8417, 12386, 10026, 8559, 10865, 8947, 8373, 12345, 9084, 10941, 10943}"
X194,{'20579'},"{1026, 11175, 2509, 8114, 1747, 11796, 6836, 1812, 7383, 4572, 1599}","{1026, 11175, 2509, 8114, 1747, 11796, 6836, 1812, 7383, 4572, 1599}"
X195,{'1271'},"{12386, 12389, 10886, 10941, 8458, 6410, 8939, 9103, 9107, 12380, 9053, 10943}","{10886, 8458, 6410, 9103, 9107, 10900, 8348, 12380, 9053, 8543, 8353, 12386, 12389, 10026, 8939, 8439, 12345, 10876, 10941, 10943}"
X198,{'6862'},"{10865, 8461, 8417, 8885}","{10886, 9084, 7305, 8461, 9103, 8976, 9107, 10900, 8474, 8346, 8992, 9120, 10026, 8885, 8373, 12345, 9018, 10941, 8766, 12368, 8917, 10970, 12380, 8543, 8417, 9059, 12389, 6374, 8810, 8939, 8559, 10865, 12401, 8947, 10997, 8439, 10876}"
X199,{'1269'},"{8770, 8939, 8559, 9107, 9076, 8885, 10874, 10970, 9018}","{8770, 10953, 12368, 8850, 9107, 10970, 8543, 8353, 12386, 6374, 8939, 8559, 9076, 8885, 10997, 8439, 10874, 12345, 9018, 10941, 8766}"
X19d,{'20341'},"{4297, 2956, 11533, 9103, 6097, 6294, 7447, 9175, 6364, 9120, 5671, 680, 4456, 361, 1518, 4595, 2741, 57}","{4297, 2956, 11533, 9103, 6097, 85, 6294, 7447, 9175, 6364, 9120, 5671, 680, 4456, 361, 1518, 12401, 4595, 2741, 8439, 57}"
X1a6,{'3735'},{9018},"{12360, 6410, 10900, 8341, 10970, 8348, 9053, 9120, 8810, 12401, 8947, 9076, 8373, 10997, 8439, 9018, 9084, 10941, 8766}"
X1a8,{'19952'},"{9120, 8939, 10941, 8543}","{9120, 6374, 10941, 7305, 10026, 8939, 12368, 8850, 8947, 10997, 8373, 8348, 9053, 8766, 8543}"
X1ab,{'10250'},{8482},"{8482, 8850, 6374, 7305, 10026, 12380}"
X1ad,{'19963'},"{8543, 12360, 8939, 10874, 10943}","{10886, 12360, 7305, 6410, 9107, 6356, 8341, 8474, 10970, 8543, 9120, 8939, 8947, 8373, 10874, 9082, 10943}"
X1b1,{'331'},"{12386, 12360, 8458, 6410, 9107, 10943}","{8353, 12386, 12360, 7305, 8458, 6410, 9103, 12368, 9107, 10943}"
X1b2,{'5636'},"{10886, 8458, 9076, 9018, 9084}","{8353, 5281, 10886, 7305, 8458, 9076, 10900, 9018, 9084, 8766}"
X1b3,{'368'},{6173},"{12360, 8458, 9107, 8341, 6173, 9120, 8353, 5281, 12386, 12389, 6374, 8810, 12401, 9076, 8439, 10874, 9084, 8766, 10943}"
X1b4,{'18864'},"{10943, 9107, 9076, 6356, 10941, 8543}","{5281, 8543, 12360, 7305, 10026, 8458, 12401, 9107, 9076, 8947, 6356, 10941, 10943}"
X1c2,{'9235'},{4544},"{4544, 5281, 6374, 8810, 8947, 8373, 8348, 9053}"
X1cb,{'12383'},"{3585, 1922, 973, 4622, 1938, 11796, 9175, 7383, 3161, 1177, 4761, 4186, 2016, 11175, 6836}","{3585, 1922, 973, 4622, 1938, 11796, 9175, 7383, 3161, 1177, 4761, 4186, 2016, 11175, 2536, 2100, 6836}"
X1cc,{'9081'},{10941},"{5281, 6374, 8810, 8458, 12401, 8947, 10997, 8341, 8474, 12380, 10941, 8766}"
X1cd,"{'807', '808'}","{1025, 6788, 4806, 10983, 8010, 11789, 7053, 4365, 4142, 85, 5237, 4726}","{1025, 12290, 6788, 4806, 8010, 3083, 11789, 7053, 4365, 5070, 6995, 85, 4186, 2272, 6306, 10983, 6184, 9000, 4142, 5237, 4726, 11447, 4086}"
X1d2,{'16674'},"{3200, 6018, 3076, 1924, 7053, 7447, 11295, 10403, 37, 9127, 11049, 4142, 11055, 7859, 2228, 11447, 7996, 1472, 7237, 11979, 85, 1493, 9175, 6364, 5343, 1635, 12263, 7656, 3433, 3179, 361, 1133, 7402, 2418}","{3200, 6018, 3076, 1924, 7053, 7447, 11295, 10403, 37, 9127, 11049, 4142, 11055, 7859, 2228, 11447, 7996, 1472, 7237, 11979, 85, 1493, 9175, 6364, 5343, 1635, 12263, 7656, 3433, 2536, 3179, 361, 1133, 7402, 2418}"
X1d7,{'18518'},"{5018, 9053}","{5018, 8947, 9053}"
X1da,{'5537'},"{3200, 12290, 3076, 3083, 5772, 11533, 11659, 9103, 7315, 9237, 6294, 3484, 9120, 9122, 6306, 10403, 5411, 9638, 9127, 5795, 11049, 11302, 6184, 37, 2092, 3502, 11055, 4142, 7859, 11447, 2106, 9916, 1472, 10179, 7237, 8010, 2123, 2256, 6097, 6993, 6995, 1493, 5343, 12263, 7656, 361, 7402, 10983, 1518, 3440, 2418, 9717, 5237}","{3200, 12290, 3076, 3083, 5772, 11533, 11659, 9103, 7315, 9237, 6294, 3484, 9120, 9122, 6306, 10403, 5411, 9638, 9127, 5795, 11049, 11302, 6184, 9000, 37, 3502, 11055, 4142, 2092, 7859, 11447, 2106, 9916, 1472, 10179, 7237, 8010, 2123, 2256, 6097, 6993, 6995, 85, 1493, 4186, 5343, 12263, 7656, 361, 7402, 10983, 1518, 3440, 12401, 2418, 9717, 5237, 8439}"
X1dc,{'3793'},"{10026, 8947, 8770, 8602}","{10026, 8947, 8770, 8602}"
X1dd,{'1854'},"{8458, 6410, 12389, 10943}","{12389, 12360, 10026, 8458, 6410, 12368, 10997, 8346, 8348, 10943}"
X1de,{'1836'},"{8770, 10886}","{10026, 8770, 10886, 8602}"
X1df,{'1855'},{10943},"{10886, 10941, 8458, 9103, 6419, 10900, 8474, 10970, 8348, 9053, 9120, 8353, 5281, 6374, 10026, 8810, 12401, 8947, 8439, 9018, 9084, 8765, 10943}"
X1e0,{'5542'},"{12360, 8458, 6410, 6356, 9084, 9053, 10943}","{8353, 10886, 12360, 8810, 8458, 6410, 12368, 8947, 6356, 10997, 9084, 9053, 10943}"
X1e1,{'3772'},"{9638, 3724, 5041, 85, 1718, 4726, 5237, 6364}","{3200, 12290, 11659, 5772, 7053, 4365, 3724, 2706, 6294, 4502, 10137, 9122, 10403, 5795, 5411, 9638, 9127, 2092, 4142, 11055, 5041, 7859, 1718, 2106, 9916, 7996, 4284, 1472, 11979, 2123, 6993, 85, 6364, 10983, 1518, 9717, 4726, 5237}"
X1e3,{'15418'},"{3266, 306, 4980, 1213}","{3266, 306, 4980, 1213}"
X1e6,{'3727'},"{9120, 12389, 10953, 8458, 8559, 10865, 10943, 8885, 8543}","{10953, 8458, 12368, 10900, 6356, 12319, 9120, 8353, 8543, 8417, 12389, 10026, 9082, 8559, 10865, 12401, 8885, 10874, 8439, 9018, 9084, 8766, 10943}"
X1e7,{'6044'},"{8417, 8770, 9103, 8559, 10865, 9076}","{8770, 6410, 9103, 8976, 8917, 12380, 12319, 8353, 10849, 8417, 9059, 12389, 10026, 8559, 10865, 12401, 8947, 9076, 9082}"
X1e8,{'14077'},"{8417, 8770, 12389, 10953, 8939, 12380}","{8770, 12360, 7305, 10953, 12368, 10900, 8341, 10970, 8348, 12380, 9053, 8543, 9120, 8417, 12386, 12389, 8939, 8373, 8439, 12345, 10943}"
X1e9,{'14067'},"{3200, 3585, 1026, 12290, 3076, 6018, 6788, 3083, 11659, 11789, 9872, 2321, 7315, 11796, 9237, 7447, 4761, 10137, 9122, 5411, 10403, 37, 6183, 6184, 5671, 11175, 4776, 2092, 9127, 3502, 11055, 2993, 8114, 6836, 2106, 1596, 9916, 1599, 10179, 7237, 8136, 8010, 2256, 6097, 7383, 9175, 11867, 6364, 5343, 2016, 7656, 3433, 361, 7402, 1518, 3440, 2418, 9717, 5629}","{3585, 1026, 12290, 3076, 3083, 11789, 4365, 2321, 11796, 9237, 7447, 5411, 37, 11302, 6183, 6184, 5671, 9000, 2092, 4142, 11055, 3633, 2100, 2106, 1850, 1596, 1599, 7237, 8010, 2123, 6993, 6995, 85, 4186, 11867, 3433, 361, 2921, 3440, 12401, 2418, 5237, 4726, 3200, 6018, 6788, 11659, 5772, 7053, 9103, 9872, 7315, 6294, 4761, 10137, 9120, 6306, 10403, 5795, 9122, 9638, 11175, 4776, 9127, 3502, 5809, 2993, 7859, 6836, 8114, 9916, 1472, 10179, 8136, 2256, 6097, 3542, 7383, 9175, 6364, 5343, 2016, 10983, 7656, 2536, 7402, 1518, 9717, 8439, 5629}"
X1ed,{'12736'},{8885},"{10886, 7305, 8458, 9103, 8850, 9107, 10900, 8341, 8474, 8346, 8348, 12319, 9120, 8353, 8885, 12345, 9018, 8765, 8766, 10943, 8770, 10949, 12368, 10970, 12383, 8543, 8417, 12386, 9059, 12389, 8810, 8939, 8559, 12401, 8947, 10997, 8439, 10874, 9084}"
X1ee,{'1162'},"{9084, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 8346, 8348, 12319, 8992, 8353, 9120, 10026, 8373, 9018, 8765, 10941, 10943, 8766, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 9059, 12389, 8417, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 10874, 10876}","{9084, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 8346, 8348, 12319, 8992, 8353, 9120, 10026, 8373, 9018, 8765, 10941, 10943, 8766, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 9059, 12389, 8417, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 10874, 10876}"
X1ef,{'6705'},"{12389, 8543, 8461, 10874, 9084, 10943}","{10876, 10886, 7305, 10953, 8461, 12368, 8850, 10900, 8341, 8346, 9115, 12380, 12319, 9120, 8543, 8482, 10849, 12387, 12389, 8373, 10997, 10874, 9084, 9082, 10943}"
X1f0,{'6979'},"{8482, 12389, 10941, 8939, 10943, 9107, 8885, 10874, 10970, 8474, 9053, 8543}","{8765, 8458, 8976, 8850, 9107, 8474, 8346, 10970, 9053, 8543, 8992, 8482, 12387, 12389, 10026, 8939, 8885, 10874, 8379, 10941, 10943}"
X1f1,{'10155'},"{8770, 12360, 8939, 8461, 8559, 10865, 10874, 9018, 9053}","{8770, 10886, 12360, 8461, 8976, 8850, 8341, 8917, 8348, 9053, 8353, 12389, 8939, 8559, 10865, 8947, 10997, 10874, 8439, 12345, 9018, 8765, 8766}"
X1f2,{'35'},"{8770, 8482, 12389, 8939, 9103, 8559, 10943, 9107, 8341, 8885, 9084}","{8770, 12360, 9103, 9107, 8341, 8917, 8344, 8346, 12319, 10849, 8482, 9059, 12389, 8939, 8559, 8885, 10997, 12345, 9084, 8766, 10943}"
X1f3,{'745'},"{9053, 8885, 8461, 8559}","{9084, 7305, 8458, 8461, 9103, 8976, 8850, 8341, 8474, 8348, 12319, 8992, 8353, 8482, 9120, 8885, 10874, 12345, 9018, 8765, 10941, 10943, 8766, 12360, 8917, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 9059, 12389, 8417, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 10997, 9082, 10876}"
X1f4,{'2292'},"{9120, 8417, 10886, 10941, 8939, 8461, 8559, 10943, 9107, 8885, 9053}","{10886, 8461, 12368, 9107, 10900, 8917, 9053, 12319, 9120, 8353, 8417, 12387, 10026, 8939, 8559, 8885, 10876, 10941, 10943}"
X1f5,{'37'},"{9120, 8417, 10941, 10953, 8939, 8461, 9053}","{8770, 10949, 10886, 10941, 12360, 7305, 10953, 8461, 12368, 8850, 8341, 8344, 8346, 8348, 9053, 8992, 9120, 8482, 8417, 9059, 10026, 8939, 10865, 8439, 12345, 9082, 10876, 8765}"
X1f6,{'5853'},"{9120, 8770, 12386, 10953, 8458, 8939, 8461, 9107, 8341, 8885, 10874, 9084, 9053}","{8770, 10949, 10953, 8458, 8461, 9107, 10900, 8341, 8346, 8348, 9053, 12383, 8992, 8353, 9120, 12386, 12387, 10026, 8939, 8885, 8439, 10874, 9084, 8765}"
X1f9,{'743'},{8461},"{10886, 9084, 7305, 8458, 8461, 9103, 8850, 9107, 10900, 8341, 8474, 8992, 8353, 8482, 9120, 10026, 8885, 8373, 12345, 8765, 10941, 10943, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 8543, 8417, 12386, 12387, 9059, 12389, 8810, 8939, 10865, 12401, 9076, 10997, 8439, 9082, 10876}"
X1fa,{'12428'},"{2016, 1922, 1635, 2182, 5066, 6836, 4761, 2138, 3355, 5951}","{2016, 1922, 1635, 2182, 2536, 5066, 6836, 2100, 4761, 2138, 3355, 5951}"
X1fb,{'12391'},"{3585, 6018, 6788, 9103, 9872, 11796, 6294, 7447, 4761, 9120, 5411, 11175, 6184, 5671, 6183, 4142, 5809, 2867, 6836, 2484, 2358, 3769, 7237, 4297, 8010, 1868, 9175, 2016, 1635, 12263, 361, 1518, 3440, 3058, 5237}","{3585, 6018, 6788, 9103, 9872, 11796, 6294, 7447, 4761, 9120, 5411, 11175, 6184, 5671, 6183, 4142, 5809, 2867, 2100, 6836, 2484, 2358, 3769, 7237, 4297, 8010, 1868, 9175, 2016, 1635, 12263, 2536, 361, 1518, 3440, 12401, 3058, 5237, 8439}"
X1fc,{'12366'},"{3585, 6836, 278, 1110, 2968, 1868}","{3585, 6836, 278, 1110, 2968, 1868}"
X200,{'12408'},"{2016, 3779, 7237, 6183, 9872, 5809, 1309, 5951}","{2016, 3779, 7237, 6183, 9872, 5809, 2100, 1309, 5951}"
X203,{'13929'},"{6018, 9987, 6788, 12290, 12299, 11659, 5772, 7053, 11533, 9872, 7315, 7447, 10137, 11295, 9122, 10403, 6306, 5795, 9638, 3495, 6184, 11049, 9127, 11302, 5411, 5671, 4142, 11055, 6183, 5809, 7859, 2228, 1460, 11447, 7996, 61, 3519, 1472, 10179, 8010, 11979, 676, 2256, 6097, 6993, 6995, 607, 9000, 1635, 12263, 7656, 3433, 361, 3179, 11628, 3440, 9717, 4726}","{6018, 9987, 6788, 12290, 12299, 11659, 5772, 7053, 11533, 9872, 7315, 7447, 10137, 11295, 9122, 10403, 6306, 5795, 9638, 3495, 6184, 11049, 9127, 11302, 5411, 5671, 4142, 11055, 6183, 5809, 7859, 2228, 1460, 11447, 1850, 7996, 61, 3519, 1472, 10179, 8010, 11979, 676, 2256, 6097, 6993, 6995, 607, 9000, 1635, 12263, 7656, 2536, 3433, 3179, 11628, 361, 3440, 9717, 4726}"
X206,{'1161'},"{10886, 9084, 8458, 8976, 8850, 10900, 8341, 8346, 9115, 8474, 8348, 12319, 8992, 8353, 8482, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 12383, 8543, 10849, 8417, 12387, 9059, 12389, 8810, 8939, 12401, 8947, 9076, 10997, 10874, 10876, 9082}","{10886, 9084, 8458, 8976, 8850, 10900, 8341, 8346, 9115, 8474, 8348, 12319, 8992, 8353, 8482, 9120, 10026, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 12383, 8543, 10849, 8417, 12387, 9059, 12389, 8810, 8939, 12401, 8947, 9076, 10997, 10874, 10876, 9082}"
X208,{'14075'},"{9120, 8770, 12389, 12348, 9103, 10970, 9018, 9084, 10941}","{8770, 10949, 12360, 9084, 10942, 9103, 8976, 8344, 10970, 8348, 9053, 12319, 9120, 12383, 10849, 9059, 12389, 8810, 8373, 10997, 9018, 12348, 10941, 8766}"
X20a,{'20577'},"{9120, 12386, 8461, 10865, 9107, 8543}","{10949, 10886, 8461, 8976, 9107, 8917, 8341, 10970, 9115, 8543, 9120, 10849, 12386, 10026, 10865, 8947, 8439, 9082}"
X20d,{'14057'},"{9120, 8770, 12389, 9084, 10953, 8939, 8461, 9018, 10874, 12348}","{10876, 8770, 10953, 8461, 12368, 10900, 8917, 12319, 8992, 9120, 10849, 12387, 12389, 8939, 12348, 10874, 9018, 9084, 8765, 10942}"
X20e,{'14060'},"{9120, 8939, 8461, 9103, 8885, 12380, 9053, 10943}","{8770, 10949, 6410, 8461, 9103, 9107, 8341, 10970, 9115, 12380, 9053, 12383, 9120, 8353, 8417, 12387, 10026, 8939, 12401, 8947, 9076, 8885, 10997, 10874, 10942, 10943}"
X210,{'14058'},"{10886, 9084, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 9115, 8348, 12319, 8992, 8353, 8482, 10026, 8885, 8373, 12345, 9018, 8765, 10942, 10941, 10943, 8766, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 9059, 8417, 8939, 8559, 12401, 9076, 10997, 10874, 10876, 9082}","{10886, 9084, 8458, 9103, 8976, 8850, 9107, 10900, 8341, 8474, 9115, 8348, 12319, 8992, 8353, 8482, 10026, 8885, 8373, 12345, 9018, 8765, 10942, 10941, 10943, 8766, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 9059, 8417, 8939, 8559, 12401, 9076, 10997, 10874, 10876, 9082}"
X211,{'8874'},"{10983, 2123, 5772, 4365, 6993, 5041, 5237, 6294, 9175, 4502, 4127}","{2123, 5772, 4365, 9103, 6993, 6294, 9175, 4502, 4127, 9120, 10983, 5041, 12401, 5237, 4726, 8439, 1850}"
X217,"{'12539', '12538'}","{6018, 326, 3083, 11533, 2321, 7315, 1493, 4186, 9120, 5795, 37, 11302, 6183, 11049, 4142, 11055, 7859, 5237, 4726, 9916}","{6018, 326, 3083, 11533, 2321, 7315, 1493, 4186, 9120, 5795, 37, 11302, 6183, 11049, 4142, 11055, 7859, 5237, 4726, 9916}"
X218,{'7141'},"{8770, 12389, 10865, 9053, 10943}","{8770, 12360, 10953, 8458, 8850, 8341, 8346, 12380, 9053, 12386, 9059, 12389, 6374, 8810, 8559, 10865, 9076, 8373, 12345, 9018, 9084, 10943}"
X21b,{'885'},"{9120, 6089, 10983}","{9120, 8353, 585, 4581, 10983, 6089}"
X21d,{'897'},{9120},"{9120, 5281, 8917, 6374, 7305, 9084, 8543}"
X21e,{'2313'},"{9076, 12348, 9103}","{10849, 8346, 12360, 10026, 9103, 8947, 10900, 8917, 9076, 8341, 8344, 10970, 8439, 12348}"
X21f,{'14066'},"{3200, 3585, 1026, 12290, 3076, 6018, 6788, 3083, 11659, 11789, 9872, 2321, 7315, 11796, 7447, 4761, 10137, 9122, 5411, 10403, 5671, 6184, 6183, 11175, 4776, 2092, 3502, 11055, 8114, 6836, 2106, 1596, 9916, 1599, 5951, 10179, 7237, 8136, 8010, 2256, 6097, 7383, 9175, 11867, 6364, 5343, 2016, 7656, 3433, 361, 7402, 1518, 3440, 2418, 9717, 5629}","{3585, 1026, 12290, 3076, 3083, 11789, 4365, 2321, 11796, 7447, 5411, 11302, 5671, 6184, 6183, 9000, 2092, 4142, 11055, 3633, 2100, 2106, 1850, 1596, 1599, 5951, 7237, 8010, 2123, 6993, 6995, 85, 4186, 11867, 3433, 361, 2921, 3440, 12401, 2418, 5237, 4726, 3200, 6018, 6788, 11659, 5772, 7053, 9103, 9872, 7315, 6294, 4761, 10137, 9120, 6306, 10403, 5795, 9122, 9638, 11175, 4776, 3502, 5809, 8114, 7859, 6836, 9916, 1472, 10179, 8136, 2256, 6097, 3542, 7383, 9175, 6364, 5343, 2016, 10983, 7656, 2536, 7402, 1518, 9717, 8439, 5629}"
X221,{'20588'},"{8417, 12389, 10953, 8939, 8559, 9084, 10941, 8543}","{10876, 8765, 10886, 10953, 9103, 8850, 9107, 8341, 8474, 8348, 12319, 8992, 9120, 8543, 12383, 8417, 12389, 8939, 8559, 12401, 9076, 8373, 10997, 8439, 9084, 10941, 8766, 10943}"
X223,{'18'},"{9120, 8461, 8559, 8885, 10941}","{8770, 10886, 12360, 8461, 9107, 12308, 8344, 8348, 8992, 8353, 9120, 8417, 12386, 10026, 8559, 12401, 8947, 8885, 8373, 10874, 9018, 10876, 10941}"
X224,{'14098'},{10865},"{10886, 9084, 8458, 8461, 8976, 8850, 9107, 8341, 8344, 8346, 9115, 8474, 12319, 8992, 8353, 8482, 9120, 10026, 8885, 8373, 12345, 12348, 10941, 10942, 8765, 8770, 12360, 12368, 8917, 10970, 9053, 12383, 8543, 8417, 12386, 12387, 9059, 12389, 8810, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 8947, 10874, 10876, 9082}"
X225,{'15430'},"{7205, 2248, 10953, 10865, 10941}","{10886, 9084, 8458, 8976, 8850, 9107, 10900, 8341, 8346, 12319, 8992, 8353, 7205, 8373, 12345, 1210, 10941, 8765, 10943, 12360, 10953, 2248, 12368, 8917, 9053, 8543, 10849, 12386, 9059, 12389, 8810, 8939, 8559, 4335, 10865, 12401, 8947, 9076, 10997, 10874, 10876, 9082}"
X226,{'14070'},"{10865, 9084, 8885, 10943}","{10886, 9084, 8458, 8976, 8850, 9107, 10900, 12308, 8341, 9115, 8992, 8482, 10026, 8885, 8765, 10942, 10943, 8766, 8770, 12368, 8917, 10970, 12380, 9053, 10849, 12386, 9059, 12387, 8417, 8559, 8816, 10865, 10867, 9076, 8947, 10874, 10876, 9082}"
X227,{'14091'},"{9120, 8770, 12389, 10953, 8461, 9107, 9076, 8474, 10941, 10943}","{8770, 10886, 12360, 10953, 8461, 8976, 12368, 9107, 8474, 8346, 8348, 12380, 9120, 8353, 8482, 8417, 9059, 12389, 8810, 10867, 9076, 8373, 10874, 8379, 10941, 10943}"
X228,{'17'},"{10953, 10865, 9107, 8885, 8341, 10874, 9084}","{8992, 12387, 10949, 8766, 10953, 10865, 9107, 10900, 8885, 8341, 8439, 10874, 9084, 10942}"
X229,{'14097'},"{9120, 12386, 12389, 10886, 9084, 8458, 8338, 12348}","{10886, 12360, 9084, 8458, 8850, 8338, 8917, 8344, 9120, 10849, 12386, 9059, 8417, 12389, 10026, 8810, 10874, 12348, 8766}"
X22a,{'12735'},"{8543, 8939, 8461, 12348, 12380, 8559, 8474, 9084, 9053}","{10886, 8458, 8461, 8976, 9107, 12308, 8344, 8474, 9115, 12319, 8992, 8353, 8482, 10026, 8373, 9018, 8379, 12348, 8765, 10942, 10943, 10949, 12360, 10953, 12368, 10970, 12380, 9053, 8543, 10849, 12386, 9059, 12387, 12389, 8417, 8810, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 8947, 8439, 9084}"
X22c,{'13771'},"{8939, 12380}","{10886, 8461, 8976, 8850, 12308, 8344, 8474, 9115, 8346, 12319, 8992, 8353, 8482, 10026, 8885, 12345, 9018, 8379, 12348, 10941, 10942, 8765, 10943, 8770, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 8543, 10849, 12386, 12387, 8417, 12389, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 8947, 10874, 10876}"
X22d,{'14084'},"{8482, 8458, 8461, 12348, 9084}","{9084, 8458, 8461, 12368, 9107, 12319, 8993, 8482, 8417, 12386, 10026, 8810, 8816, 8947, 8373, 10874, 12345, 9018, 12348, 10942}"
X22e,{'18231'},"{10886, 8458, 8976, 8850, 9107, 10900, 12308, 8341, 8346, 9115, 8474, 12319, 8992, 8353, 8993, 8482, 10026, 8885, 8373, 12345, 9018, 12348, 10941, 10942, 8765, 10943, 8766, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 10849, 12386, 9059, 12389, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 8947, 9082, 9084}","{10886, 8458, 8976, 8850, 9107, 10900, 12308, 8341, 8346, 9115, 8474, 12319, 8992, 8353, 8993, 8482, 10026, 8885, 8373, 12345, 9018, 12348, 10941, 10942, 8765, 10943, 8766, 8770, 10949, 12360, 10953, 12368, 8917, 10970, 12380, 9053, 12383, 10849, 12386, 9059, 12389, 8939, 8559, 8816, 10865, 10867, 9076, 10997, 8947, 9082, 9084}"
X22f,{'14059'},"{8417, 9102, 8559, 8885, 8474, 10941, 8543}","{9102, 10900, 12308, 8917, 8474, 9115, 8543, 12383, 8353, 10849, 8417, 12387, 8810, 8559, 8816, 8947, 8885, 8373, 8379, 10876, 10941, 8766}"
