Node,Mutants,Unique Tests,Tests
X1b2,{'37261'},"{3, 14215, 29576, 12297, 1784, 25489, 3099, 12062, 414, 32546, 33955, 21417, 14125, 29230, 17326, 4145, 34612, 36665, 21563, 2366, 18241, 198, 20555, 2252, 35665, 4180, 32085, 34004, 18395, 18399, 29797, 745, 28397, 22129, 32755, 3831, 31992}","{3, 14215, 29576, 12297, 1784, 25489, 3099, 12062, 414, 32546, 33955, 21417, 14125, 29230, 17326, 4145, 34612, 36665, 21563, 2366, 18241, 198, 20555, 2252, 35665, 4180, 32085, 34004, 18395, 18399, 29797, 745, 28397, 22129, 32755, 3831, 31992}"
X1b4,{'20081'},"{8901, 7613, 12551}","{8901, 7613, 12551}"
X1b5,{'28359'},{2337},"{2337, 3554, 610, 2031, 3152, 2096, 8500, 4117, 9398, 38458, 6587}"
X1bd,{'55021'},"{8004, 23238, 20970, 7420, 11671, 9528, 9882, 8316, 7070, 13727}","{8004, 23238, 20970, 7420, 11671, 9528, 9882, 8316, 7070, 13727}"
X1be,{'46010'},"{32632, 14649, 14520, 32192}","{32632, 14649, 14520, 32192}"
X1bf,{'11219'},{34266},"{14019, 5976, 69, 1493, 10536, 34266, 25102}"
X1c1,{'13909'},"{1795, 33955, 5155, 4006, 10733, 4145, 3122, 14163, 29433}","{1795, 33955, 5155, 4006, 10733, 4145, 3122, 14163, 29433}"
X1c2,{'29644'},"{29537, 29170, 29543, 31531, 29325}","{29537, 29170, 29543, 31531, 29325}"
X1c3,{'24980'},{32604},{32604}
X1c5,{'32254'},"{10172, 23294}","{19392, 22339, 23238, 9420, 25357, 23294, 3483, 35867, 1951, 13727, 7913, 5294, 4848, 11572, 3706, 10172, 15038}"
X1c7,{'43040'},"{6720, 22339, 4037, 23238, 16842, 9420, 894, 8152, 35867, 7388, 9374, 13727, 8549, 17703, 20970, 11572, 10172, 23294}","{6720, 22339, 4037, 23238, 16842, 9420, 894, 8152, 35867, 7388, 9374, 13727, 8549, 17703, 20970, 11572, 10172, 23294}"
X1c8,"{'705', '704'}","{7496, 9618, 6534}","{7496, 9618, 6534}"
X1ca,{'4080'},"{20515, 22524, 23918}","{20515, 22524, 23918}"
X1cb,{'58946'},"{4771, 8519, 10731, 10929, 13013, 10037, 10682, 9789, 13727}","{4771, 8519, 10731, 10929, 13013, 10037, 10682, 9789, 13727}"
X1cc,{'28346'},"{18656, 8608, 1346, 5217, 5931, 25521, 1882, 23803, 6492, 16509, 1534}","{18656, 8608, 1346, 5217, 5931, 25521, 1882, 23803, 6492, 16509, 1534}"
X1d0,"{'8871', '8870'}",{34004},"{33955, 17092, 29576, 17326, 29230, 34612, 34004, 17177}"
X1d1,{'54969'},{34648},{34648}
X1d3,{'25036'},"{41957, 5126, 41866, 10223, 35665, 4146, 1233, 19423}","{41957, 5126, 41866, 10223, 35665, 4146, 1233, 19423}"
X1d4,{'15110'},"{6752, 5056, 6179, 16070, 5191, 21416, 13350, 12208}","{6752, 5056, 6179, 16070, 5191, 21416, 13350, 12208}"
X1d5,{'7894'},"{3241, 2182, 198}","{3241, 2182, 198}"
X1d6,{'46931'},"{6613, 6998, 5801, 556, 5597, 4830}","{6613, 6998, 5801, 556, 5597, 4830}"
X1d7,{'46012'},"{13776, 32625, 11952, 32632, 12046}","{13776, 32625, 11952, 32632, 12046}"
X1d8,{'19250'},"{16068, 40726, 16139, 15500, 36603}","{16068, 40726, 16139, 15500, 36603}"
X1dc,{'13948'},{2714},"{6705, 3508, 2714, 1930, 843}"
X1de,"{'14343', '14342'}","{29797, 28830}","{29797, 14091, 17487, 14933, 26071, 12282, 28830, 13687}"
X1e0,{'8943'},{11232},{11232}
X1e4,{'10887'},"{5976, 1493, 7528, 69}","{5976, 69, 1493, 7528, 15628}"
X1e6,{'29471'},"{28954, 28799}","{28954, 28799}"
X1ec,"{'840', '48045'}","{2892, 4780, 1172, 23317, 5370, 1628, 4766}","{2892, 15628, 4780, 1172, 23317, 5370, 1628, 4766}"
X1f0,"{'7468', '7466'}","{19392, 5345, 14530, 22339, 13413, 23238, 15784, 11387, 25357, 8304, 7671, 35867, 16028, 15166}","{19392, 5345, 14530, 22339, 13413, 23238, 15784, 11387, 25357, 8304, 7671, 35867, 16028, 15166}"
X1f6,{'58952'},"{15713, 10206}","{15713, 10206, 8231}"
X1f7,{'56163'},"{24888, 16984}","{24888, 16984}"
X1f9,{'46602'},"{8627, 9496, 8155, 7323, 10590}","{8627, 9496, 8155, 7323, 10590}"
X1fa,"{'33735', '53048'}","{33985, 33986}","{33985, 33986}"
X1fc,{'28336'},"{2337, 3554, 6468, 2472, 21068, 4624, 9398, 6969}","{2337, 3554, 6468, 2472, 21068, 4624, 9398, 6969}"
X1fd,{'56541'},"{15204, 23238, 15655, 15693, 7181, 18928, 11705, 35867}","{15204, 23238, 15655, 15693, 7181, 18928, 11705, 35867}"
X1fe,{'53055'},"{24385, 23750}","{24385, 23750}"
X1ff,{'53057'},"{24385, 24706, 23410, 11638, 21351}","{24385, 24706, 23410, 11638, 21351}"
X201,"{'53805', '53804', '52794'}","{3, 14215, 29576, 12297, 35465, 41866, 1784, 25489, 13844, 3099, 26270, 12062, 8352, 32546, 33955, 21417, 14508, 14125, 29230, 17326, 29872, 26288, 9394, 4145, 34612, 36665, 21563, 5436, 2366, 38208, 18241, 16068, 198, 32248, 24777, 20555, 2512, 35665, 11858, 22484, 19796, 33492, 26965, 4180, 32085, 18395, 18399, 41957, 29797, 487, 20072, 745, 13930, 1386, 28397, 7919, 22129, 32755, 3831, 31992, 17276, 21374}","{3, 14215, 29576, 12297, 35465, 41866, 1784, 25489, 13844, 3099, 26270, 12062, 8352, 32546, 33955, 21417, 14508, 14125, 29230, 17326, 29872, 26288, 9394, 4145, 34612, 36665, 21563, 5436, 2366, 38208, 18241, 16068, 198, 32248, 24777, 20555, 2512, 35665, 11858, 22484, 19796, 33492, 26965, 4180, 32085, 18395, 18399, 41957, 29797, 487, 20072, 745, 13930, 1386, 28397, 7919, 22129, 32755, 3831, 31992, 17276, 21374}"
X202,{'8664'},{9882},"{2944, 3844, 14215, 3465, 41866, 3467, 16149, 40726, 9882, 36132, 21417, 14508, 29230, 26288, 29872, 8500, 16822, 570, 15038, 19392, 18241, 22339, 20555, 35665, 22484, 26965, 34004, 3413, 18399, 30820, 29797, 1774, 32755, 1784, 2681}"
X204,{'54828'},"{17405, 19981, 20015}","{17405, 19981, 20015}"
X206,"{'18222', '18221'}","{16149, 13189, 15039}","{16149, 13189, 15039}"
X207,{'34503'},{31451},"{3787, 11150, 912, 3507, 7992, 31451, 4763, 10975}"
X208,{'7386'},"{9569, 15047}","{9569, 15047}"
X209,{'45761'},"{32632, 14468}","{32632, 14468, 14358}"
X20a,{'41524'},"{35665, 14468, 14517, 13530, 14284, 13644}","{35665, 14468, 14517, 13530, 14284, 13644}"
X20e,{'7828'},"{5847, 10172, 11182, 5223}","{5847, 10172, 11182, 5223}"
X212,"{'12962', '12950', '9598'}","{3386, 10306, 5090, 21075, 5142, 3498, 8332}","{3386, 10306, 5090, 21075, 5142, 3498, 8332}"
X215,"{'18294', '18293'}","{24815, 24619, 24837, 24711}","{25789, 24837, 24711, 24619, 34859, 24685, 24815}"
X216,{'57417'},"{25521, 4117, 2182, 38953, 23803}","{25521, 4117, 2182, 38953, 23803}"
X218,{'8334'},"{34153, 914, 24875, 42308}","{34153, 914, 24875, 42308}"
X219,{'7206'},{18691},"{19081, 18691, 18916, 19093}"
X21b,{'59677'},{15951},{15951}
X21c,{'32235'},{16453},"{16453, 15670}"
X21f,{'29187'},{24777},"{1, 40322, 15628, 25357, 23317, 16149, 35867, 9374, 13727, 23200, 6815, 17703, 25645, 31152, 30769, 2483, 11572, 16822, 9402, 10172, 15038, 6847, 38208, 19392, 11713, 22339, 2114, 23238, 24777, 16842, 9420, 8661, 87, 8152, 472, 31451, 30820, 2533, 7913, 20970, 2930, 16115, 22647, 23294}"
X223,{'55529'},"{25328, 11058, 22775}","{25328, 11058, 22775}"
X224,{'10803'},"{36665, 25790}","{36665, 25790}"
X227,{'29612'},"{7481, 10305, 22939, 22647}","{7481, 10305, 22939, 22647}"
X228,{'11071'},"{35820, 18773}","{35820, 18773}"
X22b,{'27134'},"{36424, 40726}","{35301, 36424, 35690, 36213, 36406, 40726, 34903, 36284, 36215}"
X22d,{'15791'},{36642},{36642}
X22f,{'19522'},"{9384, 15585, 11574, 10894}","{9384, 15585, 11574, 10894}"
X235,{'55061'},"{3104, 8004, 8549, 23238, 17703, 20970, 9722, 9046, 10042, 13727}","{3104, 8004, 8549, 23238, 17703, 20970, 9722, 9046, 10042, 13727}"
X23b,{'6499'},"{5597, 4384, 8546, 1861, 29958, 3655, 21416, 5875, 38458, 6613, 34266, 9821, 21374}","{31234, 4676, 1861, 29958, 2182, 3655, 6613, 34266, 9821, 4766, 5597, 4384, 8546, 676, 21416, 5801, 1774, 5875, 38458, 21374}"
X23e,{'51551'},{23571},{23571}
X240,"{'11595', '3192'}","{35649, 35665}","{35649, 35665}"
X242,{'58871'},"{30952, 16251, 14405, 14792}","{30952, 16251, 14405, 14792}"
X244,{'45775'},"{34593, 12460, 14534}","{34593, 12460, 14534}"
X245,{'12605'},"{18241, 18395, 36665}","{17344, 18241, 17302, 36665, 18395}"
X248,{'38993'},"{26976, 26562, 27317, 28616, 26603}","{26976, 26562, 27317, 28616, 26603}"
X249,"{'2297', '2300', '2299', '2298'}","{26562, 36132, 27492, 27302, 28391, 28171, 26603, 26965, 40726, 27317, 36603}","{26562, 36132, 27492, 27302, 28391, 28171, 26603, 26965, 40726, 27317, 36603}"
X24a,{'10055'},"{17312, 17127, 18665, 22894, 15342, 22384, 32085, 15669}","{17312, 17127, 18665, 22894, 15342, 22384, 32085, 15669}"
X24c,{'3903'},"{14019, 5976, 69, 1493, 10536, 15628}","{14019, 5976, 69, 1493, 10536, 15628}"
X24d,{'1779'},"{5248, 3, 14215, 29576, 12297, 1784, 25489, 12062, 414, 32546, 33955, 21417, 14125, 29230, 17326, 4145, 34612, 566, 36665, 21563, 18241, 198, 20555, 2252, 35665, 4180, 32085, 34004, 18395, 18399, 29797, 745, 28397, 22129, 32755, 31992}","{5248, 3, 14215, 29576, 12297, 1784, 25489, 12062, 414, 32546, 33955, 21417, 14125, 29230, 17326, 4145, 34612, 566, 36665, 21563, 18241, 198, 20555, 2252, 35665, 4180, 32085, 34004, 18395, 18399, 29797, 745, 28397, 22129, 32755, 31992}"
X24e,{'11126'},"{5633, 386, 1956, 20555, 28397, 1720, 4180, 312, 21563}","{5633, 386, 1956, 20555, 28397, 1720, 4180, 312, 21563}"
X252,{'50152'},{25470},{25470}
X253,{'50454'},{17325},{17325}
X257,{'23635'},"{29576, 11041, 26987, 29433}","{16673, 11041, 26435, 29042, 29576, 29433, 26987}"
X259,{'40616'},"{19392, 13413, 13366, 13679, 14903, 12585, 14991}","{19392, 13413, 13366, 13679, 14903, 12585, 14991}"
X25d,{'28756'},"{29576, 33955, 34612}","{33955, 34612, 29230, 16469, 29576, 16872, 17326}"
X25f,{'18975'},"{2822, 6686, 20072, 1386, 14508, 3505, 22484, 19796, 33492, 13844, 32248, 4279, 2076, 21374}","{2822, 6686, 20072, 1386, 14508, 3505, 22484, 19796, 33492, 13844, 32248, 4279, 2076, 21374}"
X260,{'18612'},{21374},"{1, 31234, 2, 29958, 15628, 25357, 16149, 23317, 40726, 35867, 3099, 18204, 36132, 17703, 38953, 25645, 30769, 11572, 8500, 36665, 38458, 2366, 38208, 18241, 2114, 22339, 4676, 5703, 2892, 87, 1628, 9821, 4706, 8546, 30820, 41845, 22647, 21374, 40322, 41866, 25489, 9374, 4766, 23200, 13727, 4770, 676, 21416, 5801, 6315, 31152, 2483, 16822, 9402, 10172, 15038, 6847, 19392, 198, 23238, 24777, 16842, 9420, 34004, 8152, 472, 31451, 18395, 18399, 41957, 2533, 7913, 4329, 20970, 16115, 5875, 3831, 36603, 23294}"
X263,{'21898'},"{1681, 2995, 26965, 3502, 6655}","{1681, 2995, 26965, 3502, 6655}"
X265,{'44135'},{40724},"{40724, 29734}"
X267,{'27124'},"{36327, 36333, 36335, 40726, 36375, 36346, 36155, 36574}","{36327, 36333, 36335, 40726, 36375, 36346, 36155, 36574}"
X26a,{'39718'},"{37164, 6695, 15031, 6060, 39598}","{37164, 6695, 15031, 6060, 39598}"
X26e,{'7849'},"{36032, 18692, 24182, 34216, 22458, 18220}","{36032, 18692, 24182, 34216, 22458, 18220}"
X26f,"{'3053', '9258'}","{6049, 39834, 3467, 2533}","{6049, 39834, 3467, 2533}"
X270,{'32511'},"{1431, 14500, 13901, 1743, 19764, 21719, 20219, 12349}","{1431, 14500, 13901, 1743, 19764, 21719, 20219, 12349}"
X271,{'34661'},"{1763, 676, 1606, 4938, 1357}","{1763, 676, 1606, 4938, 1357}"
X273,{'2486'},"{21902, 40670}","{21902, 40670}"
X274,{'57267'},"{7542, 3207, 8950, 4937, 20586, 41753, 20398}","{7542, 3207, 8950, 4937, 20586, 41753, 20398}"
X275,{'19973'},{5299},"{1728, 6625, 8978, 5299, 4219}"
X278,"{'36974', '36659'}","{29028, 34165, 29311}","{29028, 34165, 29311}"
X27a,{'4988'},"{31681, 29250, 29137, 29193}","{31681, 29250, 29137, 29193}"
X27c,{'196'},"{25537, 24441, 25577}","{25537, 24441, 25577}"
X27e,{'56032'},{18041},"{18241, 18041, 36665, 18523, 18395}"
X280,{'27428'},{40726},"{36368, 36438, 40726, 36410, 36143}"
X281,{'6304'},"{5385, 6551, 7913, 3483, 3996}","{5385, 6551, 7913, 3483, 3996}"
X282,{'35487'},"{30136, 15853}","{30136, 15853}"
X283,{'43905'},{27427},"{29042, 27427, 34004, 29349, 29576, 29433, 29371}"
X284,{'787'},"{17326, 34612, 29576, 16718, 16543}","{17326, 34612, 29576, 16718, 16543}"
X28a,{'55523'},"{7424, 10053, 34826, 9836, 9518, 25903, 14903, 9789}","{7424, 10053, 34826, 9836, 9518, 25903, 14903, 9789}"
X28b,{'49817'},"{2339, 6083, 14215, 972, 1434, 9650, 3412, 31992, 8442}","{2339, 6083, 14215, 972, 1434, 9650, 3412, 31992, 8442, 11518}"
X28e,"{'794', '786'}","{34128, 16872, 34730}","{34128, 16872, 34730}"
X290,{'45760'},"{14468, 12046, 35665, 14517, 13530, 13791}","{35665, 14468, 14517, 14358, 13530, 12046, 13791}"
X291,{'55545'},{23238},"{18928, 16274, 12997, 23238, 15655}"
X296,{'58897'},"{11635, 8876}","{11635, 16115, 10601, 9402, 8876}"
X299,{'28370'},"{18882, 33955, 19044, 19010, 29576, 16718, 34612, 13749, 29433, 7773, 16543}","{18882, 33955, 19044, 19010, 29576, 16718, 29042, 34612, 13749, 29433, 7773, 16543}"
X29a,{'6172'},"{25984, 25976, 29230, 17587, 25812, 34612, 17716, 29144, 17561, 17406}","{25984, 25976, 29230, 17587, 25812, 34612, 17716, 29144, 17561, 17406}"
X29c,{'7848'},"{17880, 18395}","{17880, 18395}"
X2a0,{'28372'},{29156},{29156}
X2a2,{'45252'},"{20515, 24786, 24554, 20047}","{20515, 24786, 24554, 20047}"
X2a3,{'45257'},"{24786, 18098, 19039, 39279}","{18098, 24786, 39279, 19039, 18447}"
X2a4,{'20188'},"{23776, 16418, 16411, 16778}","{23776, 23489, 16418, 16778, 16411, 23788}"
X2a5,"{'6573', '6572'}","{4706, 676, 2182, 21416, 6315, 8500, 41845, 1628, 4766}","{4706, 676, 2182, 21416, 6315, 8500, 41845, 1628, 4766}"
X2ab,"{'29820', '43097'}","{29764, 29765, 29549}","{29764, 29765, 29549}"
X2b0,{'26528'},"{8480, 32193, 12450, 4595, 21926, 13686, 331}","{8480, 32193, 12450, 4595, 21926, 13686, 331}"
X2b4,"{'40333', '40335', '40336', '40334'}",{19796},"{13349, 16068, 19796, 12300}"
X2b6,{'16427'},"{14370, 23238, 15655, 13766, 2107, 17517, 18928, 9777, 35867, 4639}","{14370, 23238, 15655, 13766, 2107, 17517, 18928, 9777, 35867, 4639}"
X2b7,"{'48695', '48698', '48209', '48697', '50389'}","{8869, 10183, 312, 12297, 21563, 4652, 14125}","{8869, 10183, 312, 12297, 21563, 4652, 14125}"
X2b9,{'38985'},"{12418, 20072, 11089, 11858, 19796, 26965, 14069, 13559, 7349, 765}","{12418, 20072, 11089, 11858, 19796, 26965, 14069, 13559, 7349, 765}"
X2ba,{'54634'},"{16084, 15166}","{15058, 16084, 15788, 15166}"
X2bb,"{'27908', '27906', '27905', '27907'}",{14215},"{8352, 1219, 14215, 20072, 13930, 9394, 11858, 22484, 19796, 26965, 5844, 11738, 11039}"
X2bc,{'31756'},"{31050, 24565, 33946, 33973}","{31050, 24565, 33946, 33973}"
X2c0,{'26536'},"{8080, 10385, 7397, 14215, 11176, 8540, 9325}","{8080, 10385, 7397, 14215, 11176, 8540, 9325}"
X2c1,{'26176'},"{18283, 18030, 19039}","{18283, 18030, 19039}"
X2c7,{'36408'},{30237},"{2756, 1172, 4822, 4780, 30237, 1628}"
X2c8,{'34292'},"{10083, 10819, 11638, 9785, 20813}","{10083, 10819, 11638, 9785, 20813}"
X2cc,{'49057'},{9056},{9056}
X2cf,{'28687'},"{38208, 3844, 198, 29958, 2182, 38953, 2252, 2354, 8500, 3831, 1628}","{38208, 3844, 198, 29958, 2182, 38953, 2252, 2354, 8500, 3831, 1628}"
X2d0,{'25876'},"{6128, 17537, 1124, 34548, 10378, 939}","{6128, 17537, 1124, 34548, 10378, 939}"
X2d1,{'6754'},"{18928, 5436}","{1, 31234, 2, 29958, 15628, 25357, 16149, 23317, 4123, 35867, 3099, 30237, 12062, 17703, 38953, 25645, 30769, 11572, 8500, 38458, 5436, 2366, 38208, 2114, 22339, 4676, 5703, 2892, 35665, 87, 1628, 4706, 8546, 30820, 22129, 41845, 22647, 40322, 41866, 9374, 13727, 23200, 4766, 4770, 676, 21416, 5801, 6315, 31152, 2483, 16822, 9402, 10172, 15038, 2494, 19392, 6847, 198, 23238, 24777, 16842, 9420, 8152, 472, 31451, 41957, 2533, 7913, 20970, 4329, 18928, 16115, 5875, 1012, 3831, 23294}"
X2d2,{'56171'},"{23464, 24381}","{23464, 24381}"
X2d4,{'13488'},"{6449, 314, 41235, 21461}","{6449, 314, 41235, 21461}"
X2d9,{'12154'},"{16538, 34300}","{16538, 34300}"
X2e0,{'54063'},"{40322, 6147, 17703, 7913, 20970, 2638, 2000, 5847, 8152, 3483, 10172}","{40322, 6147, 17703, 7913, 20970, 2638, 2000, 5847, 8152, 3483, 10172}"
X2e6,{'5218'},"{4322, 4739, 8978, 38458, 34478, 6911}","{4322, 4739, 8978, 38458, 34478, 6911}"
X2e8,{'16434'},"{24048, 7538, 24917, 15062, 34826, 14828, 20015}","{24048, 7538, 24917, 15062, 34826, 14828, 20015}"
X2eb,{'58868'},{35277},{35277}
X2ee,{'32218'},"{19392, 23238, 6406, 9420, 25357, 6350, 35867, 13727, 10082, 2982, 17703, 7913, 20970, 5294, 6639, 11572, 2357, 15038}","{19392, 23238, 6406, 9420, 25357, 6350, 35867, 13727, 10082, 2982, 17703, 7913, 20970, 5294, 6639, 11572, 2357, 15038}"
X2ef,{'55133'},{21086},{21086}
X2f0,{'58934'},{35826},{35826}
X2f1,{'12815'},"{33552, 515, 5814, 27050, 24508, 27133}","{33552, 515, 5814, 27050, 24508, 27133}"
X2f2,{'17627'},"{35665, 1362}","{1, 40322, 15628, 25357, 16149, 23317, 35867, 9374, 13727, 23200, 6815, 17703, 25645, 31152, 30769, 2483, 11572, 16822, 9402, 10172, 15038, 6847, 38208, 19392, 11713, 22339, 2114, 23238, 16842, 9420, 35665, 1362, 8661, 87, 8152, 472, 31451, 30820, 2533, 7913, 20970, 2930, 16115, 22647, 23294}"
X2f4,"{'15223', '15224', '15222', '20654'}",{15642},"{38208, 19392, 24777, 4746, 25357, 16149, 23317, 22647, 149, 15642, 10975, 23200, 2354, 16822, 10679, 3062}"
X2f7,{'44198'},"{31200, 30787, 3748, 6718}","{31200, 30787, 3748, 4373, 6507, 6718}"
X2f9,{'31278'},{19295},"{4679, 19295}"
X300,"{'58866', '58874'}","{8549, 11765, 10041, 7928, 7417, 10076}","{8549, 11765, 10041, 7928, 7417, 10076, 18046}"
X301,{'41825'},{31152},"{31152, 1, 2483, 30820, 87, 4446}"
X302,{'14797'},{29273},"{33955, 4039, 29576, 17326, 29230, 19086, 34612, 34004, 29433, 29273, 34266}"
X305,{'10736'},"{465, 17796, 5094, 41130, 40650, 14382, 5023}","{465, 17796, 5094, 41130, 40650, 14382, 5023}"
X306,{'48254'},"{7234, 325, 4262, 4702, 3502, 7663, 26965, 5560, 21374}","{7234, 325, 4262, 4702, 3502, 7663, 26965, 5560, 21374}"
X308,{'28363'},"{2337, 3554, 652, 4624, 8500, 4117, 9398, 6969, 38458, 6587}","{2337, 3554, 652, 4624, 8500, 4117, 9398, 6969, 38458, 6587}"
X309,{'21769'},"{30138, 31019}","{30138, 31019}"
X30a,{'51833'},"{32818, 3324, 4621}","{32818, 3324, 4621}"
X30d,{'53346'},{9062},{9062}
X30e,{'27732'},"{7120, 25521, 1882, 5931, 6492, 4335}","{7120, 25521, 1882, 5931, 6492, 4335}"
X30f,{'35227'},"{28810, 29732}","{28810, 29732}"
X310,{'46662'},"{1219, 11738, 33650, 19764, 5844, 26071, 8442, 20219, 11518}","{1219, 11738, 33650, 19764, 5844, 26071, 8442, 20219, 11518}"
X317,{'7401'},"{15201, 12460, 14534}","{15201, 16115, 12460, 14534}"
X319,{'12415'},"{7626, 27468, 13719}","{7626, 27468, 13719}"
X31a,{'22539'},"{2433, 29576, 14731, 12497, 4947, 34612, 29433, 62}","{2433, 29576, 14731, 12497, 29042, 4947, 34612, 29433, 62}"
X31d,"{'6745', '6744'}","{25890, 33955, 17561, 29576, 29032, 29230, 17587, 34612, 34004, 17716, 17406, 25976, 29433, 26174}","{25890, 33955, 17561, 29576, 29032, 29230, 29042, 17587, 34612, 34004, 17716, 17406, 25976, 29433, 26174}"
X31f,{'10916'},"{36350, 36393, 36362, 36603, 36574}","{36350, 36393, 36362, 36603, 36574}"
X320,{'49351'},"{10082, 17703, 35867, 16842, 20970, 10416, 6167, 8152, 9374, 10172, 3485, 23294, 13727}","{10082, 17703, 35867, 16842, 20970, 10416, 6167, 8152, 9374, 10172, 3485, 23294, 13727}"
X321,{'43112'},"{39392, 8065, 30322, 344}","{39392, 8065, 30322, 344}"
X32d,{'12609'},"{29904, 35683, 25855}","{29904, 35683, 17541, 25855}"
X32f,{'55632'},"{36434, 34933, 40726, 36217, 36603}","{36434, 34933, 40726, 36217, 36603}"
X332,{'51549'},"{18241, 18527, 36665, 18395, 17118, 18399}","{18241, 17733, 17118, 17839, 17520, 36665, 18395, 18527, 18399}"
X338,{'52257'},{18399},"{17197, 17237, 18399}"
X339,"{'29219', '23261', '5887', '29214', '4098', '32916', '23260', '23259', '1707'}","{3, 16068, 35465, 2512, 13844, 34004, 4445, 26270, 8352, 3232, 21417, 2730, 14508, 29230, 7919, 26288, 22129, 32755, 3699, 32248, 570, 17276}","{3, 16068, 35465, 2512, 13844, 34004, 4445, 26270, 8352, 3232, 21417, 2730, 14508, 29230, 7919, 26288, 22129, 32755, 3699, 32248, 570, 17276}"
X33a,"{'49131', '49132', '49130', '49133'}","{36132, 28550, 40726, 28616, 27402, 36603, 28792}","{36132, 28550, 40726, 28616, 27402, 36603, 28792}"
X33e,{'54880'},{19969},{19969}
X342,{'56075'},"{18539, 18004}","{18539, 18004}"
X344,"{'46003', '46009', '42195', '48490'}",{14468},"{13776, 35665, 14468, 14517, 14358, 13530, 12046}"
X347,{'2811'},"{6167, 13013, 15655, 20970, 35867, 17703, 3485}","{6167, 13013, 15655, 20970, 35867, 17703, 3485}"
X348,{'7827'},"{8004, 19173, 2901}","{8004, 19173, 2901}"
X34a,{'53498'},"{34770, 40644}","{34770, 40644}"
X34d,"{'21788', '13170'}","{15731, 14805, 15719, 15784, 16028, 25357, 15166}","{15731, 14805, 15719, 15784, 16028, 25357, 15166}"
X34e,{'28926'},{17874},"{16337, 17874, 15204, 15062, 18046, 15039}"
X34f,"{'20088', '22565', '4986'}","{29576, 29250, 29068}","{29576, 29250, 29068}"
X352,{'8836'},{36665},"{17264, 18241, 18050, 17063, 36665, 18395, 18527}"
X354,{'50151'},"{24994, 23957, 25934}","{24994, 23957, 25934}"
X357,{'159'},"{29764, 29028, 29588, 29364, 29208, 29482, 29311}","{29764, 29028, 29588, 29364, 29208, 29482, 29311}"
X359,"{'23983', '11491', '11490'}","{15680, 12610, 36132, 29797, 16231, 17487, 14831, 13691, 40726, 26071, 36603, 28830, 17147}","{15680, 12610, 36132, 29797, 16231, 17487, 14831, 13691, 40726, 26071, 36603, 28830, 17147}"
X35a,{'54906'},"{13891, 15247}","{13891, 15247}"
X35b,{'50385'},"{7989, 10183, 12297, 9499, 1564}","{7989, 10183, 12297, 9499, 1564}"
X35e,{'25267'},"{3099, 4676}","{31234, 2, 4676, 5703, 3831, 2892, 3099, 1628, 9821, 4766, 4770, 4706, 676, 8546, 21416, 21417, 38953, 5801, 6315, 4329, 5875, 8500, 41845, 695, 38458, 2366}"
X35f,{'1776'},{3099},"{31234, 2, 4676, 39493, 29958, 198, 5703, 24777, 41866, 2892, 35665, 3099, 1628, 30237, 4766, 4770, 4706, 676, 8546, 41957, 21416, 38953, 5801, 6315, 4329, 5875, 8500, 41845, 3831, 38458, 2366}"
X361,{'14247'},"{24777, 12411, 9588}","{24777, 12411, 9588}"
X364,{'2766'},"{10716, 14244, 15597, 23294}","{10716, 14244, 15597, 23294}"
X365,{'27550'},"{28947, 29537, 33955, 29814}","{29537, 29842, 33955, 28947, 34612, 29814}"
X367,{'30532'},"{38208, 23238, 16842, 9420, 16149, 9882, 35867, 3485, 6815, 13727, 10082, 5929, 20970, 11572, 9402}","{38208, 1, 2114, 23238, 3465, 16842, 15628, 9420, 23317, 16149, 472, 9882, 35867, 4123, 3485, 13727, 23200, 6815, 10082, 30820, 5929, 7913, 20970, 31152, 30769, 2483, 11572, 16115, 16822, 9402}"
X369,{'26174'},"{26016, 26055, 25899, 17868, 21837, 24182, 19130, 22524}","{26016, 18562, 26055, 25899, 17868, 21837, 24182, 19130, 22524}"
X36c,"{'24983', '24985', '24984', '24982'}","{6660, 20555, 14508, 14125, 2512, 4180, 40726, 698, 36603, 2076}","{6660, 20555, 14508, 14125, 2512, 4180, 40726, 698, 36603, 2076}"
X36e,{'43523'},"{16068, 3408, 8594, 13844, 33492, 40726, 19796, 26270, 8352, 36132, 20072, 14508, 2797, 26288, 29872, 9394, 3505, 3696, 32248, 3770, 36603, 21374}","{16068, 3408, 8594, 13844, 33492, 40726, 19796, 26270, 8352, 36132, 20072, 14508, 2797, 26288, 29872, 9394, 3505, 3696, 32248, 3770, 36603, 21374}"
X36f,{'59135'},"{15424, 10273, 7205, 14070, 16842, 15118}","{15424, 10273, 7205, 14070, 16842, 15118}"
X372,{'1450'},{37330},{37330}
X373,{'23379'},"{11041, 34266, 25875, 29433}","{11041, 29042, 25875, 29433, 34266}"
X377,{'37773'},"{4672, 9312, 13424, 17796, 4251, 7758}","{4672, 9312, 13424, 17796, 4251, 7758}"
X37c,{'8796'},"{6449, 676, 3133, 4766}","{6449, 676, 3133, 4766}"
X37d,{'11005'},"{7536, 10113, 10265, 16831}","{7536, 10113, 10265, 16831}"
X37e,"{'14304', '14303'}","{2768, 6815, 3988, 26021, 747, 5199, 34767}","{2768, 6815, 3988, 26021, 747, 5199, 34767}"
